t,x_gt,y_gt,x_est,y_est
532.344,-19.2407,0.331615,-4.48643,13.3742
532.364,-19.2402,0.331802,-4.47682,13.3765
532.384,-19.2225,0.33866,-4.46713,13.3788
532.404,-19.2134,0.342114,-4.45737,13.381
532.424,-19.213,0.342294,-4.44753,13.3831
532.444,-19.1952,0.348875,-4.4378,13.3852
532.464,-19.1947,0.34905,-4.42802,13.3872
532.484,-19.1767,0.355429,-4.41816,13.3892
532.504,-19.1669,0.358789,-4.40842,13.3911
532.524,-19.1669,0.358789,-4.39861,13.393
532.544,-19.148,0.364991,-4.38891,13.3947
532.564,-19.148,0.364991,-4.37913,13.3965
532.584,-19.1289,0.370901,-4.3694,13.3982
532.604,-19.1289,0.370901,-4.35956,13.3998
532.624,-19.102,0.380034,-4.34956,13.4014
532.644,-19.1015,0.380233,-4.33974,13.403
532.664,-19.0835,0.388252,-4.32981,13.4045
532.684,-19.083,0.388478,-4.31996,13.406
532.704,-19.0655,0.396856,-4.31006,13.4074
532.724,-19.065,0.39708,-4.30026,13.4088
532.744,-19.0472,0.405254,-4.29044,13.4101
532.764,-19.0467,0.40546,-4.28056,13.4114
532.784,-19.0284,0.412409,-4.27069,13.4127
532.804,-19.0279,0.412578,-4.26088,13.414
532.824,-19.0093,0.418547,-4.25106,13.4153
532.844,-19.0088,0.418686,-4.24118,13.4165
532.864,-18.991,0.423641,-4.23126,13.4177
532.884,-18.9906,0.423772,-4.22141,13.4189
532.904,-18.9906,0.423772,-4.21157,13.4201
532.924,-18.9639,0.430864,-4.20163,13.4213
532.944,-18.9464,0.435362,-4.1917,13.4224
532.964,-18.9454,0.435607,-4.18175,13.4235
532.984,-18.9273,0.43954,-4.17185,13.4246
533.004,-18.9268,0.439617,-4.16191,13.4257
533.024,-18.9084,0.441394,-4.15197,13.4268
533.044,-18.9079,0.441429,-4.14216,13.4278
533.064,-18.8894,0.442768,-4.13209,13.4289
533.084,-18.8889,0.442803,-4.12208,13.4299
533.104,-18.8708,0.444245,-4.11206,13.4309
533.124,-18.8703,0.444291,-4.10219,13.4318
533.144,-18.8533,0.44629,-4.0922,13.4328
533.164,-18.8528,0.446352,-4.08233,13.4337
533.184,-18.8365,0.448726,-4.07235,13.4346
533.204,-18.836,0.44879,-4.06246,13.4355
533.224,-18.8197,0.45117,-4.0525,13.4363
533.244,-18.8193,0.451235,-4.04256,13.4372
533.264,-18.8034,0.453551,-4.03261,13.438
533.284,-18.7941,0.454902,-4.02273,13.4388
533.304,-18.7782,0.457218,-4.01273,13.4396
533.324,-18.7702,0.458376,-4.00274,13.4403
533.344,-18.7698,0.458441,-3.99278,13.4411
533.364,-18.7532,0.460853,-3.98276,13.4418
533.384,-18.7528,0.46092,-3.97282,13.4426
533.404,-18.7351,0.463483,-3.96289,13.4433
533.424,-18.7347,0.463552,-3.95293,13.444
533.444,-18.7169,0.466072,-3.94291,13.4447
533.464,-18.7164,0.46614,-3.93294,13.4454
533.484,-18.7164,0.46614,-3.92304,13.4461
533.504,-18.6902,0.469623,-3.91317,13.4468
533.524,-18.6897,0.469683,-3.90317,13.4475
533.544,-18.6713,0.471864,-3.89322,13.4482
533.564,-18.6708,0.471923,-3.8833,13.4489
533.584,-18.6518,0.4742,-3.87329,13.4495
533.604,-18.6518,0.4742,-3.8633,13.4502
533.624,-18.6292,0.477007,-3.8533,13.4508
533.644,-18.6292,0.477007,-3.84335,13.4515
533.664,-18.6063,0.479974,-3.83339,13.4521
533.684,-18.6058,0.480042,-3.82342,13.4528
533.704,-18.5869,0.482626,-3.81355,13.4534
533.724,-18.5863,0.482697,-3.8036,13.454
533.744,-18.5674,0.485324,-3.79356,13.4546
533.764,-18.5668,0.485394,-3.78365,13.4552
533.784,-18.5475,0.488301,-3.77367,13.4558
533.804,-18.547,0.488389,-3.76373,13.4563
533.824,-18.528,0.492071,-3.75369,13.4568
533.844,-18.5275,0.492183,-3.74374,13.4574
533.864,-18.5095,0.496508,-3.73374,13.4578
533.884,-18.509,0.496622,-3.72381,13.4583
533.904,-18.4904,0.500513,-3.71382,13.4588
533.924,-18.4904,0.500513,-3.70385,13.4592
533.944,-18.4643,0.505565,-3.69384,13.4596
533.964,-18.4638,0.505656,-3.68385,13.46
533.984,-18.4638,0.505656,-3.67387,13.4604
534.004,-18.4373,0.509903,-3.66394,13.4608
534.024,-18.4368,0.509969,-3.654,13.4612
534.044,-18.419,0.512266,-3.64416,13.4615
534.064,-18.4121,0.513129,-3.63419,13.4619
534.084,-18.4121,0.513129,-3.62417,13.4623
534.104,-18.3921,0.515411,-3.61414,13.4626
534.124,-18.3916,0.515462,-3.60419,13.463
534.144,-18.3733,0.517293,-3.59421,13.4633
534.164,-18.3733,0.517293,-3.5843,13.4636
534.184,-18.3478,0.520062,-3.57442,13.4639
534.204,-18.3478,0.520062,-3.56455,13.4642
534.224,-18.3306,0.521924,-3.5547,13.4645
534.244,-18.3306,0.521924,-3.54475,13.4647
534.264,-18.3115,0.52383,-3.53479,13.4649
534.284,-18.3115,0.52383,-3.52482,13.4651
534.304,-18.2946,0.525475,-3.5148,13.4653
534.324,-18.2946,0.525475,-3.50482,13.4655
534.344,-18.2755,0.527337,-3.49488,13.4656
534.364,-18.2755,0.527337,-3.48493,13.4657
534.384,-18.2593,0.528984,-3.47489,13.4658
534.404,-18.2589,0.529029,-3.46476,13.4658
534.424,-18.243,0.530676,-3.45479,13.4658
534.444,-18.2426,0.530718,-3.44483,13.4658
534.464,-18.2426,0.530718,-3.43477,13.4658
534.484,-18.2189,0.532632,-3.42483,13.4657
534.504,-18.2184,0.532658,-3.41484,13.4655
534.524,-18.2003,0.533359,-3.40482,13.4654
534.544,-18.1999,0.533367,-3.3949,13.4652
534.564,-18.1999,0.533367,-3.38491,13.465
534.584,-18.1733,0.532947,-3.37509,13.4647
534.604,-18.1547,0.532127,-3.36509,13.4644
534.624,-18.1537,0.532078,-3.35517,13.4641
534.644,-18.1537,0.532078,-3.3453,13.4638
534.664,-18.1257,0.53064,-3.33524,13.4634
534.684,-18.1252,0.530611,-3.32531,13.463
534.704,-18.106,0.52951,-3.31527,13.4625
534.724,-18.1055,0.529479,-3.30529,13.462
534.744,-18.0846,0.528177,-3.29532,13.4615
534.764,-18.0841,0.528143,-3.28545,13.4609
534.784,-18.0644,0.527005,-3.27546,13.4604
534.804,-18.0644,0.527005,-3.26551,13.4598
534.824,-18.0458,0.526537,-3.2556,13.4592
534.844,-18.0361,0.526373,-3.24565,13.4587
534.864,-18.0356,0.526366,-3.23565,13.4581
534.884,-18.017,0.52615,-3.22569,13.4575
534.904,-18.0165,0.526145,-3.2157,13.4569
534.924,-17.9985,0.526008,-3.20574,13.4563
534.944,-17.989,0.525922,-3.19579,13.4557
534.964,-17.9705,0.525736,-3.18581,13.4551
534.984,-17.9695,0.525727,-3.17591,13.4545
535.003,-17.9695,0.525727,-3.16637,13.4539
535.024,-17.9423,0.525664,-3.15581,13.4532
535.044,-17.9423,0.525664,-3.14584,13.4526
535.064,-17.9237,0.526009,-3.13594,13.4519
535.084,-17.9237,0.526009,-3.12602,13.4513
535.104,-17.9051,0.526438,-3.11612,13.4506
535.124,-17.9051,0.526438,-3.10617,13.4499
535.144,-17.8864,0.526987,-3.09619,13.4493
535.164,-17.8864,0.526987,-3.08633,13.4486
535.184,-17.8674,0.527667,-3.07639,13.4479
535.204,-17.8674,0.527667,-3.06641,13.4472
535.223,-17.8494,0.528284,-3.05696,13.4465
535.244,-17.8399,0.528596,-3.0465,13.4458
535.264,-17.8394,0.528612,-3.03651,13.4451
535.284,-17.8129,0.529426,-3.02652,13.4444
535.304,-17.8129,0.529426,-3.01657,13.4436
535.324,-17.7925,0.529963,-3.00664,13.4429
535.344,-17.792,0.529975,-2.99672,13.4422
535.364,-17.792,0.529975,-2.9867,13.4414
535.384,-17.7653,0.530427,-2.97675,13.4406
535.404,-17.7648,0.530433,-2.96679,13.4399
535.424,-17.7468,0.530546,-2.95692,13.4391
535.444,-17.7463,0.530546,-2.94698,13.4384
535.464,-17.7283,0.530485,-2.93701,13.4376
535.484,-17.7278,0.53048,-2.92711,13.4368
535.504,-17.7093,0.530314,-2.9172,13.436
535.524,-17.7088,0.53031,-2.90722,13.4352
535.544,-17.6908,0.530072,-2.89736,13.4344
535.564,-17.6903,0.530061,-2.88745,13.4336
535.584,-17.6713,0.529497,-2.87751,13.4328
535.604,-17.6708,0.529481,-2.86754,13.4319
535.624,-17.6438,0.528584,-2.85764,13.4311
535.644,-17.6428,0.528549,-2.84763,13.4302
535.664,-17.6428,0.528549,-2.83766,13.4294
535.684,-17.6158,0.527616,-2.82768,13.4285
535.704,-17.6153,0.527598,-2.81779,13.4277
535.724,-17.5967,0.526947,-2.80788,13.4268
535.744,-17.5962,0.526929,-2.798,13.4259
535.764,-17.5766,0.526217,-2.78802,13.4251
535.784,-17.5761,0.526198,-2.77798,13.4242
535.804,-17.5761,0.526198,-2.76807,13.4233
535.824,-17.549,0.5251,-2.75816,13.4224
535.844,-17.5485,0.525077,-2.74814,13.4215
535.864,-17.53,0.52424,-2.7383,13.4206
535.884,-17.5295,0.524217,-2.7284,13.4196
535.904,-17.5111,0.523346,-2.71855,13.4187
535.924,-17.5106,0.523322,-2.70865,13.4178
535.944,-17.4841,0.522014,-2.69871,13.4168
535.964,-17.4831,0.521963,-2.6889,13.4159
535.984,-17.4637,0.520981,-2.67898,13.415
536.003,-17.4637,0.520981,-2.66961,13.4141
536.024,-17.4453,0.520071,-2.65919,13.413
536.046,-17.4448,0.520047,-2.64827,13.412
536.065,-17.4265,0.519185,-2.63885,13.411
536.085,-17.426,0.519164,-2.62897,13.4101
536.105,-17.4077,0.518549,-2.61904,13.4091
536.125,-17.4072,0.518538,-2.60904,13.4081
536.145,-17.389,0.518253,-2.5991,13.4071
536.164,-17.3885,0.518247,-2.58969,13.4061
536.185,-17.3701,0.518085,-2.57926,13.405
536.205,-17.3696,0.518082,-2.56936,13.404
536.225,-17.3511,0.517947,-2.55943,13.403
536.245,-17.3506,0.517942,-2.54954,13.4019
536.265,-17.3326,0.517774,-2.53958,13.4009
536.285,-17.3176,0.517605,-2.52971,13.3998
536.305,-17.3176,0.517605,-2.51978,13.3987
536.324,-17.3176,0.517605,-2.51043,13.3977
536.345,-17.2931,0.517276,-2.50002,13.3966
536.365,-17.2931,0.517276,-2.49002,13.3954
536.385,-17.2673,0.517333,-2.48006,13.3942
536.405,-17.2669,0.517351,-2.47007,13.393
536.425,-17.2503,0.518289,-2.46028,13.3917
536.445,-17.2498,0.518316,-2.45039,13.3904
536.465,-17.2498,0.518316,-2.44052,13.389
536.484,-17.2257,0.519535,-2.43115,13.3877
536.505,-17.2252,0.519549,-2.42082,13.3861
536.525,-17.2076,0.519657,-2.41095,13.3846
536.545,-17.2071,0.519643,-2.4011,13.3831
536.565,-17.1887,0.518264,-2.39123,13.3815
536.585,-17.1882,0.51822,-2.38139,13.38
536.605,-17.1621,0.515719,-2.37151,13.3784
536.625,-17.1577,0.515192,-2.36157,13.3768
536.645,-17.1577,0.515192,-2.35167,13.3752
536.665,-17.1343,0.512333,-2.34184,13.3736
536.685,-17.1338,0.512271,-2.33202,13.3721
536.705,-17.1154,0.509958,-2.32218,13.3705
536.725,-17.1149,0.509895,-2.31236,13.3689
536.745,-17.1149,0.509895,-2.30249,13.3672
536.765,-17.0891,0.506612,-2.2927,13.3656
536.785,-17.0886,0.506556,-2.28284,13.364
536.805,-17.0702,0.504654,-2.27298,13.3624
536.825,-17.0697,0.504603,-2.26311,13.3608
536.845,-17.0428,0.501848,-2.25325,13.3592
536.864,-17.0423,0.501797,-2.24396,13.3577
536.885,-17.0423,0.501797,-2.23364,13.356
536.905,-17.0155,0.499042,-2.22382,13.3544
536.925,-17.015,0.498991,-2.21394,13.3528
536.944,-16.9966,0.497103,-2.20469,13.3513
536.965,-16.9961,0.497052,-2.19438,13.3495
536.985,-16.9783,0.49521,-2.18454,13.3479
537.005,-16.969,0.494229,-2.17469,13.3462
537.025,-16.9685,0.494177,-2.1649,13.3445
537.045,-16.9504,0.49222,-2.15506,13.3428
537.065,-16.9436,0.491456,-2.1453,13.3411
537.085,-16.9245,0.489231,-2.13556,13.3393
537.105,-16.9236,0.489113,-2.12566,13.3375
537.125,-16.9236,0.489113,-2.11582,13.3357
537.145,-16.8969,0.486022,-2.10591,13.3339
537.165,-16.8875,0.485272,-2.0961,13.3321
537.185,-16.8875,0.485272,-2.08626,13.3303
537.205,-16.8682,0.483258,-2.07645,13.3285
537.225,-16.8677,0.483204,-2.06655,13.3267
537.245,-16.8493,0.481224,-2.05682,13.3249
537.265,-16.8488,0.481171,-2.04702,13.3231
537.285,-16.8304,0.479191,-2.03729,13.3213
537.304,-16.8299,0.479137,-2.02807,13.3196
537.325,-16.8115,0.477157,-2.01773,13.3177
537.345,-16.811,0.477104,-2.00797,13.3159
537.365,-16.7926,0.475142,-1.99821,13.314
537.385,-16.7921,0.475094,-1.98844,13.3121
537.405,-16.7743,0.473994,-1.97863,13.3102
537.425,-16.7647,0.473901,-1.9688,13.3083
537.445,-16.7647,0.473901,-1.95909,13.3063
537.465,-16.7371,0.473883,-1.9493,13.3043
537.485,-16.7371,0.473883,-1.93958,13.3022
537.505,-16.7185,0.473759,-1.92993,13.3001
537.525,-16.718,0.473751,-1.92019,13.298
537.545,-16.718,0.473751,-1.91045,13.2959
537.565,-16.6908,0.47296,-1.90073,13.2938
537.587,-16.6903,0.472939,-1.88997,13.2914
537.607,-16.6722,0.471641,-1.88016,13.2892
537.627,-16.6717,0.471591,-1.87042,13.2871
537.647,-16.6538,0.469172,-1.86059,13.2849
537.667,-16.6533,0.469092,-1.8509,13.2828
537.687,-16.6271,0.464893,-1.84118,13.2807
537.707,-16.6266,0.464814,-1.8315,13.2786
537.727,-16.6089,0.461961,-1.82176,13.2764
537.747,-16.6,0.460534,-1.812,13.2743
537.767,-16.6,0.460534,-1.80233,13.2721
537.787,-16.58,0.456493,-1.79262,13.2698
537.807,-16.5795,0.456357,-1.78299,13.2676
537.827,-16.5594,0.450695,-1.77327,13.2652
537.847,-16.5589,0.450537,-1.76362,13.2628
537.867,-16.54,0.444511,-1.75395,13.2604
537.887,-16.5395,0.444342,-1.74424,13.2579
537.907,-16.5211,0.437894,-1.73447,13.2554
537.927,-16.5211,0.437894,-1.72486,13.2528
537.947,-16.5036,0.431597,-1.71521,13.2502
537.967,-16.5036,0.431597,-1.70565,13.2475
537.987,-16.4869,0.42547,-1.69609,13.2448
538.007,-16.4869,0.42547,-1.68664,13.2421
538.027,-16.4644,0.417456,-1.67699,13.2393
538.047,-16.4639,0.41731,-1.66744,13.2365
538.067,-16.4486,0.411959,-1.65784,13.2336
538.087,-16.4482,0.411816,-1.64831,13.2306
538.107,-16.4482,0.411816,-1.63875,13.2277
538.127,-16.4261,0.404056,-1.62938,13.2247
538.147,-16.4257,0.403911,-1.61987,13.2216
538.167,-16.4095,0.398121,-1.61037,13.2186
538.187,-16.4013,0.395483,-1.60084,13.2155
538.207,-16.4009,0.395338,-1.59134,13.2125
538.227,-16.3824,0.390501,-1.58186,13.2094
538.247,-16.3819,0.390377,-1.5723,13.2064
538.267,-16.364,0.385783,-1.56284,13.2034
538.287,-16.3635,0.385659,-1.55339,13.2003
538.307,-16.3374,0.378953,-1.54387,13.1973
538.327,-16.3364,0.378705,-1.53436,13.1942
538.347,-16.319,0.374235,-1.52485,13.1911
538.367,-16.3102,0.372187,-1.51553,13.1881
538.387,-16.3097,0.372085,-1.50613,13.1849
538.407,-16.2929,0.369754,-1.4967,13.1816
538.427,-16.2841,0.369359,-1.48727,13.1783
538.447,-16.2837,0.36934,-1.47797,13.175
538.467,-16.2645,0.367197,-1.46858,13.1716
538.487,-16.2639,0.367113,-1.45923,13.1681
538.507,-16.2433,0.364633,-1.44979,13.1645
538.527,-16.2428,0.364607,-1.44049,13.161
538.547,-16.2239,0.363286,-1.4312,13.1574
538.567,-16.2234,0.363229,-1.42181,13.1537
538.587,-16.2032,0.361158,-1.41251,13.1501
538.607,-16.2027,0.361096,-1.40313,13.1465
538.627,-16.184,0.358364,-1.39381,13.1429
538.647,-16.184,0.358364,-1.38455,13.1393
538.667,-16.1655,0.355113,-1.37526,13.1358
538.687,-16.1655,0.355113,-1.36592,13.1322
538.707,-16.1473,0.351277,-1.35659,13.1286
538.727,-16.1473,0.351277,-1.34723,13.1251
538.747,-16.1242,0.34445,-1.33798,13.1215
538.767,-16.1242,0.34445,-1.32862,13.118
538.787,-16.1063,0.337864,-1.31923,13.1145
538.807,-16.1058,0.337688,-1.30995,13.1111
538.827,-16.0901,0.331144,-1.30063,13.1078
538.847,-16.0825,0.327401,-1.2913,13.1044
538.867,-16.0821,0.327203,-1.28194,13.1011
538.887,-16.0674,0.320117,-1.27258,13.0978
538.907,-16.0595,0.316314,-1.26322,13.0945
538.927,-16.0591,0.316113,-1.25389,13.0913
538.947,-16.0436,0.308632,-1.24445,13.0881
538.967,-16.0432,0.308429,-1.23503,13.0849
538.986,-16.028,0.301102,-1.22603,13.0819
539.007,-16.0199,0.297226,-1.21611,13.0786
539.027,-16.0199,0.297226,-1.20658,13.0755
539.047,-15.9972,0.286393,-1.19705,13.0724
539.067,-15.9968,0.286188,-1.18764,13.0694
539.087,-15.9812,0.278809,-1.17813,13.0665
539.107,-15.9764,0.276544,-1.16871,13.0635
539.127,-15.9764,0.276544,-1.15916,13.0606
539.147,-15.9562,0.26698,-1.14968,13.0577
539.167,-15.9557,0.266771,-1.14009,13.0548
539.187,-15.9389,0.259091,-1.13064,13.052
539.207,-15.9302,0.255126,-1.12098,13.0492
539.227,-15.9297,0.254916,-1.11145,13.0464
539.247,-15.9128,0.247061,-1.10191,13.0437
539.267,-15.9124,0.24685,-1.09223,13.041
539.287,-15.8938,0.238618,-1.08268,13.0383
539.307,-15.8934,0.238423,-1.07305,13.0357
539.327,-15.8752,0.232065,-1.06336,13.033
539.347,-15.8747,0.231918,-1.05382,13.0305
539.367,-15.8474,0.225552,-1.04424,13.0279
539.387,-15.8469,0.225438,-1.0346,13.0254
539.407,-15.8469,0.225438,-1.02493,13.0228
539.427,-15.8198,0.219841,-1.01531,13.0203
539.447,-15.8193,0.21975,-1.00572,13.0179
539.467,-15.801,0.216409,-0.996025,13.0154
539.487,-15.8005,0.21632,-0.98637,13.013
539.507,-15.8005,0.21632,-0.976643,13.0105
539.527,-15.7738,0.21163,-0.967,13.0081
539.547,-15.7734,0.211545,-0.957309,13.0057
539.567,-15.7553,0.208316,-0.94774,13.0034
539.587,-15.7548,0.208226,-0.938069,13.001
539.607,-15.7294,0.20332,-0.928275,12.9987
539.627,-15.7289,0.203224,-0.918576,12.9964
539.647,-15.7289,0.203224,-0.908871,12.9941
539.667,-15.7033,0.197913,-0.899201,12.9918
539.687,-15.7029,0.197811,-0.889485,12.9896
539.707,-15.6853,0.193995,-0.879721,12.9873
539.727,-15.6848,0.19389,-0.869963,12.9851
539.747,-15.667,0.18994,-0.860224,12.9829
539.767,-15.6665,0.189832,-0.85051,12.9806
539.787,-15.6483,0.185639,-0.840778,12.9784
539.807,-15.6396,0.183322,-0.831086,12.9761
539.827,-15.6391,0.183186,-0.821461,12.9739
539.847,-15.6125,0.175719,-0.811765,12.9715
539.867,-15.6036,0.173064,-0.802087,12.9692
539.887,-15.6032,0.172914,-0.792353,12.9669
539.907,-15.6032,0.172914,-0.782712,12.9645
539.927,-15.5773,0.164548,-0.773011,12.9621
539.947,-15.5769,0.16439,-0.763316,12.9597
539.968,-15.5593,0.158578,-0.753214,12.9572
539.987,-15.5588,0.158432,-0.744072,12.9549
540.008,-15.5416,0.153675,-0.733965,12.9524
540.027,-15.5322,0.151237,-0.724722,12.9501
540.047,-15.5322,0.151237,-0.715026,12.9476
540.067,-15.5144,0.14676,-0.705364,12.9452
540.087,-15.5144,0.14676,-0.695719,12.9427
540.107,-15.4938,0.141576,-0.686062,12.9403
540.127,-15.4938,0.141576,-0.676517,12.9379
540.147,-15.4723,0.136137,-0.666803,12.9354
540.167,-15.4718,0.136018,-0.657199,12.9329
540.187,-15.4545,0.13159,-0.647454,12.9304
540.207,-15.454,0.131469,-0.637768,12.9279
540.227,-15.4366,0.126935,-0.628161,12.9254
540.247,-15.4361,0.12681,-0.618594,12.923
540.267,-15.4185,0.122026,-0.609001,12.9205
540.287,-15.418,0.121892,-0.599384,12.918
540.307,-15.4001,0.116872,-0.589773,12.9155
540.327,-15.3997,0.116736,-0.580156,12.913
540.347,-15.3816,0.111982,-0.57056,12.9104
540.367,-15.3811,0.111866,-0.560941,12.9079
540.387,-15.3554,0.105445,-0.551364,12.9054
540.407,-15.3544,0.105195,-0.541716,12.9029
540.427,-15.337,0.100689,-0.532068,12.9004
540.447,-15.3302,0.0989364,-0.522395,12.8978
540.467,-15.3302,0.0989364,-0.51277,12.8953
540.487,-15.3089,0.0934289,-0.50316,12.8928
540.507,-15.3085,0.0933037,-0.493466,12.8903
540.527,-15.3085,0.0933037,-0.48389,12.8877
540.547,-15.2823,0.0865445,-0.474219,12.8852
540.567,-15.2818,0.0864193,-0.464549,12.8827
540.587,-15.2818,0.0864193,-0.454855,12.8801
540.607,-15.2557,0.0796602,-0.445148,12.8776
540.627,-15.2552,0.0795351,-0.435455,12.8751
540.647,-15.2378,0.075029,-0.425902,12.8726
540.667,-15.2281,0.0725256,-0.41624,12.87
540.687,-15.2281,0.0725256,-0.406568,12.8675
540.707,-15.2024,0.0658915,-0.396973,12.865
540.727,-15.202,0.0657663,-0.387269,12.8624
540.747,-15.184,0.061135,-0.377621,12.8599
540.767,-15.1836,0.0610098,-0.368035,12.8574
540.787,-15.166,0.056451,-0.35835,12.8549
540.807,-15.1566,0.0539981,-0.348704,12.8524
540.827,-15.1561,0.0538681,-0.339148,12.8499
540.847,-15.1376,0.049067,-0.329499,12.8474
540.867,-15.1286,0.046737,-0.319857,12.845
540.887,-15.1286,0.046737,-0.310163,12.8425
540.907,-15.1086,0.0415434,-0.300499,12.84
540.927,-15.1081,0.0414118,-0.290833,12.8375
540.947,-15.0904,0.0365582,-0.281167,12.8351
540.967,-15.0807,0.0338338,-0.27147,12.8326
540.987,-15.0807,0.0338338,-0.261775,12.8301
541.007,-15.0552,0.0266017,-0.252061,12.8277
541.027,-15.0547,0.0264663,-0.242481,12.8253
541.047,-15.0369,0.0214724,-0.232781,12.8228
541.067,-15.0364,0.0213379,-0.22314,12.8204
541.087,-15.0181,0.0162509,-0.213369,12.818
541.107,-15.0176,0.0161176,-0.203687,12.8156
541.127,-14.9998,0.0112051,-0.194005,12.8132
541.147,-14.9993,0.0110729,-0.18432,12.8108
541.167,-14.9816,0.00613414,-0.174725,12.8084
541.187,-14.9811,0.00599163,-0.165085,12.8061
541.207,-14.9638,0.0007164,-0.155426,12.8038
541.227,-14.9586,-0.000848802,-0.145744,12.8015
541.247,-14.9586,-0.000848802,-0.135989,12.7992
541.267,-14.9361,-0.00750502,-0.126339,12.7969
541.287,-14.9356,-0.0076488,-0.116632,12.7947
541.307,-14.9101,-0.015293,-0.106853,12.7924
541.327,-14.9096,-0.0154276,-0.0971469,12.7902
541.347,-14.8916,-0.0192664,-0.0873662,12.788
541.367,-14.889,-0.01968,-0.0776705,12.7858
541.387,-14.889,-0.01968,-0.0679797,12.7837
541.407,-14.8629,-0.0245036,-0.0582574,12.7815
541.427,-14.8624,-0.0245944,-0.0485597,12.7793
541.447,-14.8437,-0.0280242,-0.03876,12.7772
541.467,-14.8437,-0.0280242,-0.0290726,12.775
541.487,-14.825,-0.0314168,-0.0193183,12.7729
541.507,-14.825,-0.0314168,-0.00946638,12.7707
541.527,-14.8073,-0.0345988,0.000138138,12.7686
541.547,-14.7984,-0.0361787,0.00987951,12.7664
541.567,-14.7807,-0.0394103,0.0197051,12.7642
541.587,-14.7797,-0.0395507,0.0293989,12.762
541.607,-14.7797,-0.0395507,0.0389675,12.7598
541.627,-14.7545,-0.042906,0.0487403,12.7575
541.647,-14.754,-0.0429777,0.0583201,12.7552
541.667,-14.7359,-0.0457052,0.0680281,12.7529
541.687,-14.7274,-0.0469599,0.0776436,12.7505
541.707,-14.7269,-0.0470565,0.0873529,12.7481
541.727,-14.7087,-0.0498298,0.0970881,12.7456
541.747,-14.7082,-0.0499346,0.106897,12.7431
541.767,-14.689,-0.0532568,0.116558,12.7406
541.787,-14.689,-0.0532568,0.126259,12.7382
541.807,-14.6704,-0.0571502,0.135937,12.7357
541.827,-14.6704,-0.0571502,0.145635,12.7332
541.847,-14.6524,-0.0615556,0.155355,12.7307
541.867,-14.6345,-0.0660674,0.16496,12.7283
541.886,-14.6335,-0.0663113,0.174128,12.726
541.907,-14.6335,-0.0663113,0.184233,12.7234
541.927,-14.6064,-0.0731397,0.193859,12.7209
541.947,-14.6064,-0.0731397,0.203493,12.7185
541.967,-14.5879,-0.0777941,0.213117,12.716
541.987,-14.5879,-0.0777941,0.222861,12.7136
542.007,-14.5699,-0.0827898,0.232466,12.7111
542.027,-14.5694,-0.0829262,0.242144,12.7087
542.047,-14.5515,-0.0879595,0.251839,12.7063
542.067,-14.551,-0.0880953,0.261555,12.7038
542.087,-14.5312,-0.093588,0.271219,12.7014
542.107,-14.5312,-0.093588,0.280839,12.699
542.127,-14.5128,-0.0985683,0.290509,12.6966
542.147,-14.5128,-0.0985683,0.300161,12.6942
542.167,-14.4945,-0.103461,0.309856,12.6918
542.187,-14.4945,-0.103461,0.319507,12.6893
542.207,-14.4762,-0.107926,0.329162,12.6869
542.227,-14.471,-0.109219,0.338809,12.6844
542.247,-14.452,-0.113974,0.348529,12.6818
542.267,-14.451,-0.114215,0.358212,12.6793
542.287,-14.434,-0.118649,0.367804,12.6768
542.307,-14.4254,-0.120947,0.37747,12.6742
542.327,-14.4249,-0.121077,0.387021,12.6716
542.347,-14.4071,-0.12606,0.396599,12.669
542.367,-14.4066,-0.126201,0.406181,12.6664
542.387,-14.4066,-0.126201,0.415797,12.6638
542.407,-14.3803,-0.134013,0.42537,12.6611
542.427,-14.3803,-0.134013,0.435074,12.6584
542.447,-14.3607,-0.138944,0.44464,12.6557
542.467,-14.3602,-0.139047,0.454252,12.653
542.487,-14.3318,-0.143733,0.463909,12.6502
542.507,-14.3313,-0.143808,0.473415,12.6474
542.527,-14.3308,-0.143883,0.482938,12.6447
542.547,-14.3045,-0.14866,0.492523,12.6419
542.567,-14.2957,-0.150469,0.502088,12.639
542.587,-14.287,-0.152634,0.511676,12.6362
542.607,-14.2865,-0.152756,0.521241,12.6334
542.627,-14.2686,-0.157297,0.530753,12.6306
542.647,-14.2681,-0.157421,0.540339,12.6277
542.667,-14.2502,-0.161998,0.549962,12.6249
542.687,-14.2497,-0.162122,0.559553,12.622
542.707,-14.2318,-0.166743,0.569056,12.6192
542.727,-14.2313,-0.166868,0.578655,12.6163
542.747,-14.2134,-0.171532,0.588228,12.6134
542.767,-14.2129,-0.171659,0.597812,12.6106
542.787,-14.1871,-0.178913,0.607324,12.6078
542.807,-14.1785,-0.181437,0.616861,12.605
542.827,-14.1699,-0.183993,0.626352,12.6022
542.847,-14.1617,-0.186438,0.635844,12.5995
542.867,-14.1617,-0.186438,0.645504,12.5967
542.887,-14.1416,-0.192456,0.655021,12.594
542.907,-14.1416,-0.192456,0.664718,12.5913
542.927,-14.1226,-0.19819,0.674402,12.5886
542.947,-14.1226,-0.19819,0.684015,12.5859
542.967,-14.1026,-0.204287,0.693585,12.5832
542.987,-14.1021,-0.204439,0.703258,12.5805
543.007,-14.1021,-0.204439,0.712935,12.5778
543.027,-14.0768,-0.211954,0.72263,12.575
543.047,-14.0768,-0.211954,0.732156,12.5723
543.067,-14.0584,-0.217468,0.741751,12.5696
543.087,-14.058,-0.217602,0.751359,12.5669
